0.001025	13.889824
0.001075	70.518610
0.001125	276.098712
0.001175	877.406224
0.001225	2346.221797
0.001275	5463.864232
0.001325	11355.990828
0.001375	21441.731683
0.001425	37420.246602
0.001475	61144.839380
0.001525	94489.125023
0.001575	139247.271297
0.001625	196778.329721
0.001675	268457.747884
0.001725	355042.067679
0.001775	457591.400179
0.001825	318395.133037
0.001875	233058.385450
0.001925	198821.951979
0.001975	224342.348891
0.002025	257875.121193
0.002075	294786.315965
0.002125	334264.580677
0.002175	376162.590884
0.002225	420391.755911
0.002275	445038.769247
0.002325	448731.009041
0.002375	490267.841866
0.002425	532768.093496
0.002475	576411.084227
0.002525	621535.111332
0.002575	651339.139413
0.002625	674072.170433
0.002675	718554.561890
0.002725	763800.148199
0.002775	809789.060320
0.002825	835206.975829
0.002875	863075.110276
0.002925	908141.333663
0.002975	954011.156593
0.003025	1000820.420579
0.003075	1048591.007432
0.003125	1097011.697948
0.003175	1146069.684886
0.003225	1195768.424096
0.003275	1246432.937775
0.003325	1297926.389850
0.003375	1350065.820735
0.003425	1402840.511286
0.003475	1456248.091846
0.003525	1510525.816064
0.003575	1565699.855072
0.003625	1621520.569506
0.003675	1677982.444876
0.003725	1735092.273640
0.003775	1793144.878725
0.003825	1852024.006036
0.003875	1911543.038308
0.003925	1971699.803929
0.003975	2032491.030700
0.004025	2094196.102749
0.004075	2156764.781213
0.004125	2219877.029049
0.004175	2283511.445626
0.004225	2347653.216521
0.004275	2412276.083108
0.004325	2477362.336922
0.004375	2542899.984605
0.004425	2608865.570075
0.004475	2675234.645888
0.004525	2742340.457938
0.004575	2810229.224598
0.004625	2878501.231718
0.004675	2947136.871323
0.004725	3016105.736940
0.004775	3085387.065407
0.004825	3154957.971826
0.004875	3224796.020244
0.004925	3294870.388139
0.004975	3365142.920614
0.005025	3435864.179176
0.005075	3507223.100793
0.005125	3578897.326385
0.005175	3650868.116067
0.005225	3723116.670139
0.005275	3795622.694303
0.005325	3868366.738645
0.005375	3941347.205975
0.005425	4014524.709230
0.005475	4087872.972457
0.005525	4161559.557347
0.005575	4235667.368049
0.005625	4309901.618571
0.005675	4384239.992565
0.005725	4458663.098042
0.005775	4533146.715947
0.005825	4607671.221181
0.005875	4682240.100022
0.005925	4756799.854557
0.005975	4831334.764127
0.006025	4906085.804892
0.006075	4981146.601549
0.006125	5056129.713875
0.006175	5131010.589739
0.006225	5205763.423580
0.006275	5280370.944840
0.006325	5354824.670584
0.006375	5429108.821607
0.006425	5503188.938414
0.006475	5577036.760219
0.006525	5650391.186543
0.006575	5723496.830487
0.006625	5796317.379853
0.006675	5868822.635629
0.006725	5940997.140332
0.006775	6012825.598659
0.006825	6084319.709881
0.006875	6155447.063357
0.006925	6226166.050222
0.006975	6296444.918719
0.007025	6366581.112978
0.007075	6436668.175735
0.007125	6506283.089114
0.007175	6575394.977198
0.007225	6644007.654421
0.007275	6712111.894529
0.007325	6779713.603388
0.007375	49485925.214378
0.007425	6913222.221199
0.007475	6979083.661275
0.007525	7044294.792520
0.007575	7108937.970184
0.007625	7567523.029414
0.007675	7236332.675052
0.007725	7299072.242765
0.007775	7361165.871591
0.007825	7422614.333690
0.007875	7483375.029610
0.007925	7933838.167398
0.007975	7602757.481437
0.008025	7661671.177434
0.008075	7720262.241948
0.008125	7778128.066861
0.008175	7835264.062824
0.008225	7891664.615552
0.008275	7947344.351387
0.008325	103671685.124290
0.008375	865977905.513865
0.008425	8109838.692528
0.008475	8162446.057049
0.008525	8214240.040693
0.008575	8265277.456785
0.008625	8315514.441850
0.008675	8364956.736433
0.008725	19775280.474677
0.008775	8461482.896322
0.008825	8508552.595056
0.008875	8554810.869819
0.008925	8600260.804507
0.008975	8644881.088952
0.009025	8689616.662028
0.009075	8734501.693559
0.009125	8778563.913299
0.009175	8821791.064330
0.009225	8864199.159730
0.009275	9307200.283338
0.009325	8946547.661504
0.009375	8986469.920880
0.009425	9025581.089499
0.009475	9063830.499014
0.009525	39736482.183468
0.009575	9137773.633756
0.009625	23188588.662282
0.009675	499796204.573479
0.009725	9380673.682782
0.009775	9413787.254377
0.009825	49792593.249085
0.009875	9340146.438371
0.009925	32974178.846221
0.009975	221585010.755863
0.010025	9431098.867797
0.010075	9460941.148775
0.010125	12622480.516173
0.010175	16748281.834882
0.010225	5298174.816636
0.010275	4968276.269462
